epoch,lr-AdamW,step,train/loss_step
0,,11349,0.4420391917228699
0,,11399,0.3807111978530884
0,,11449,0.29552173614501953
0,,11499,0.49139904975891113
0,,11549,0.4233081340789795
0,,11599,0.2835364043712616
0,,11649,0.5076781511306763
0,,11699,0.2785230278968811
0,,11749,0.8705379366874695
0,,11799,0.6401562690734863
0,,11849,0.6099511384963989
0,,11899,0.46831363439559937
0,,11949,0.21388089656829834
0,,11999,0.3017754554748535
0,,12049,0.31536275148391724
0,,12099,0.692753791809082
0,,12149,0.35428306460380554
0,,12199,0.5810458660125732
0,,12249,0.5120722055435181
0,,12299,0.6025500893592834
0,,12349,0.3649221658706665
0,,12399,0.382690966129303
0,,12449,0.698978066444397
0,,12499,0.19650699198246002
0,,12549,0.6554027199745178
0,,12599,0.4679104685783386
0,,12649,0.45086753368377686
0,,12699,0.48065871000289917
0,,12749,0.3127938508987427
0,,12799,0.4244072735309601
0,,12849,0.5196649432182312
0,,12899,0.34312835335731506
0,,12949,0.3600037693977356
0,,12999,0.1547975093126297
0,,13049,0.5855992436408997
0,,13099,0.2419162541627884
0,,13149,0.30545946955680847
0,,13199,0.5329649448394775
0,,13249,0.24036449193954468
0,,13299,0.5001766681671143
0,,13349,0.2825988829135895
0,,13399,0.4149012267589569
0,,13449,0.3817804157733917
0,,13499,0.2955069839954376
0,,13549,0.9888060688972473
0,,13599,0.340201735496521
0,,13649,0.623009979724884
0,,13699,0.28868532180786133
0,,13749,0.36049193143844604
0,,13799,0.5601475834846497
0,,13849,0.40130946040153503
0,,13899,0.5249040722846985
0,,13949,0.7475850582122803
0,,13999,0.6899422407150269
0,,14049,0.29536691308021545
0,,14099,0.4602072834968567
0,,14149,0.4213941693305969
0,,14199,0.5910358428955078
0,,14249,0.310417115688324
0,,14299,0.5188373923301697
0,,14349,0.41685032844543457
0,,14399,0.6485819816589355
0,,14449,0.5025081634521484
0,,14499,0.49372780323028564
0,,14549,0.6202788352966309
0,,14599,0.6952314376831055
0,,14649,0.8183331489562988
0,,14699,0.29150429368019104
0,,14749,0.466409832239151
0,,14799,0.4580758810043335
0,,14849,0.2745382487773895
0,,14899,0.2470734566450119
0,,14949,0.47265687584877014
0,,14999,0.25249794125556946
0,,15049,0.15162426233291626
0,,15099,0.10834959894418716
0,,15149,0.5213355422019958
0,,15199,0.6228392720222473
0,,15249,0.38542091846466064
0,,15299,0.3967150151729584
0,,15349,0.2851307988166809
0,,15399,0.4777769446372986
0,,15449,0.548664927482605
0,,15499,0.5079400539398193
0,,15549,0.2417151778936386
0,,15599,0.2996217608451843
0,,15649,0.5779106616973877
0,,15699,0.23948827385902405
0,,15749,0.2598092555999756
0,,15799,0.6815433502197266
0,,15849,0.38270026445388794
0,,15899,0.2589627504348755
0,,15949,0.255514919757843
0,,15999,0.7858543992042542
0,,16049,0.37411341071128845
0,,16099,0.5461340546607971
0,,16149,0.3174242675304413
0,,16199,0.18000024557113647
0,,16249,0.23894983530044556
0,,16299,0.508690357208252
0,,16349,0.7503644227981567
0,,16399,0.23072800040245056
0,,16449,0.33056485652923584
0,,16499,0.19146351516246796
0,,16549,0.2775782644748688
0,,16599,0.4727184474468231
0,,16649,0.9338040947914124
0,,16699,0.43181827664375305
0,,16749,0.44694262742996216
0,,16799,0.3810233473777771
0,,16849,0.4049001932144165
0,,16899,0.37053626775741577
0,,16949,0.21872659027576447
0,,16999,0.5480309724807739
0,,17049,0.46274006366729736
0,,17099,0.7332075834274292
0,,17149,0.6113238334655762
0,,17199,0.3915441632270813
0,,17249,0.20402482151985168
0,,17299,0.5886218547821045
0,,17349,0.48894327878952026
0,,17399,0.45104384422302246
0,,17449,0.4299796223640442
0,,17499,0.4526243507862091
0,,17549,0.20564615726470947
0,,17599,0.2011561244726181
0,,17649,0.2959569990634918
0,,17699,0.5053980350494385
0,,17749,0.4252229332923889
0,,17799,0.571685254573822
0,,17849,0.5669364333152771
0,,17899,1.0017129182815552
0,,17949,0.3318180739879608
0,,17999,0.709613561630249
0,,18049,0.3035224676132202
0,,18099,0.46990880370140076
0,,18149,0.5059396028518677
0,,18199,0.28870636224746704
0,,18249,0.296819806098938
0,,18299,0.37197333574295044
0,,18349,0.7446476221084595
0,,18399,0.49551674723625183
0,,18449,0.22167199850082397
0,,18499,0.4975225031375885
0,,18549,0.54429030418396
0,,18599,0.3392557203769684
0,,18649,0.3347150385379791
0,,18699,0.2767016291618347
0,,18749,0.2797839939594269
0,,18799,0.5006916522979736
0,,18849,0.16208894550800323
0,,18899,0.2659030556678772
0,,18949,0.5183234214782715
0,,18999,0.15472078323364258
0,,19049,0.5878487825393677
0,,19099,0.46239620447158813
0,,19149,0.5337721705436707
0,,19199,0.5020551681518555
0,,19249,0.3065585196018219
0,,19299,0.18465694785118103
0,,19349,0.4834522306919098
0,,19399,0.24032625555992126
0,,19449,0.39814651012420654
0,,19499,0.7437965869903564
0,,19549,0.4389510750770569
0,,19599,0.31881603598594666
0,,19649,0.2783435583114624
0,,19699,0.4859827756881714
0,,19749,0.14875563979148865
0,,19799,0.2494942545890808
0,,19849,0.2004251480102539
0,,19899,0.3038071393966675
0,,19949,0.295020192861557
0,,19999,0.3365779519081116
0,,20049,0.2799481749534607
0,,20099,0.3879852294921875
0,,20149,0.12853705883026123
0,,20199,0.47146105766296387
0,,20249,0.7043121457099915
0,,20299,0.19098185002803802
0,,20349,0.5747394561767578
0,,20399,0.5991941690444946
0,,20449,0.2135465294122696
0,,20499,0.45490971207618713
0,,20549,0.48402225971221924
0,,20599,0.2956056594848633
0,,20649,0.64013671875
0,,20699,0.15512864291667938
0,,20749,0.6089259386062622
0,,20799,0.45185554027557373
0,,20849,0.429745614528656
0,,20899,0.13678717613220215
0,,20949,0.6227965354919434
0,,20999,0.42503997683525085
0,,21049,0.5011578798294067
0,,21099,0.4795088768005371
0,,21149,0.2258603423833847
0,,21199,0.6291100978851318
0,,21249,0.3267740309238434
0,,21299,0.2173035889863968
0,,21349,0.46441006660461426
0,,21399,0.4397272765636444
